Kommunenummer	Stadnamn	Prioritet	Kommune	Fylke	Lat	Long	Nynorsk	Bokmål	Engelsk
621	Solumsmoen	50	Sigdal	Buskerud	59.9620	9.7709	http://www.yr.no/stad/Noreg/Buskerud/Sigdal/Solumsmoen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Sigdal/Solumsmoen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Sigdal/Solumsmoen/forecast.xml
621	Tempelseter	60	Sigdal	Buskerud	60.2688	9.4087	http://www.yr.no/stad/Noreg/Buskerud/Sigdal/Tempelseter/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Sigdal/Tempelseter/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Sigdal/Tempelseter/forecast.xml
622	Noresund	30	Krødsherad	Buskerud	60.1789	9.6236	http://www.yr.no/stad/Noreg/Buskerud/Krødsherad/Noresund/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Krødsherad/Noresund/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Krødsherad/Noresund/forecast.xml
622	Krøderen	50	Krødsherad	Buskerud	60.1225	9.7866	http://www.yr.no/stad/Noreg/Buskerud/Krødsherad/Krøderen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Krødsherad/Krøderen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Krødsherad/Krøderen/forecast.xml
622	Haugerud	60	Krødsherad	Buskerud	60.2617	9.6975	http://www.yr.no/stad/Noreg/Buskerud/Krødsherad/Haugerud/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Krødsherad/Haugerud/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Krødsherad/Haugerud/forecast.xml
622	Østensetran	60	Krødsherad	Buskerud	60.2727	9.5545	http://www.yr.no/stad/Noreg/Buskerud/Krødsherad/Østensetran/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Krødsherad/Østensetran/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Krødsherad/Østensetran/forecast.xml
623	Vikersund	30	Modum	Buskerud	59.9645	9.9954	http://www.yr.no/stad/Noreg/Buskerud/Modum/Vikersund/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Modum/Vikersund/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Modum/Vikersund/forecast.xml
623	Geithus	50	Modum	Buskerud	59.9225	9.9657	http://www.yr.no/stad/Noreg/Buskerud/Modum/Geithus/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Modum/Geithus/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Modum/Geithus/forecast.xml
623	Snarum	50	Modum	Buskerud	60.0239	9.8720	http://www.yr.no/stad/Noreg/Buskerud/Modum/Snarum/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Modum/Snarum/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Modum/Snarum/forecast.xml
623	Åmot	50	Modum	Buskerud	59.8905	9.9260	http://www.yr.no/stad/Noreg/Buskerud/Modum/Åmot/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Modum/Åmot/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Modum/Åmot/forecast.xml
624	Hokksund	25	Øvre Eiker	Buskerud	59.7693	9.9103	http://www.yr.no/stad/Noreg/Buskerud/Øvre_Eiker/Hokksund/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Øvre_Eiker/Hokksund/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Øvre_Eiker/Hokksund/forecast.xml
624	Darbu	50	Øvre Eiker	Buskerud	59.7003	9.8004	http://www.yr.no/stad/Noreg/Buskerud/Øvre_Eiker/Darbu/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Øvre_Eiker/Darbu/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Øvre_Eiker/Darbu/forecast.xml
624	Skotselv	50	Øvre Eiker	Buskerud	59.8432	9.8852	http://www.yr.no/stad/Noreg/Buskerud/Øvre_Eiker/Skotselv/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Øvre_Eiker/Skotselv/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Øvre_Eiker/Skotselv/forecast.xml
624	Vestfossen	50	Øvre Eiker	Buskerud	59.7310	9.8685	http://www.yr.no/stad/Noreg/Buskerud/Øvre_Eiker/Vestfossen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Øvre_Eiker/Vestfossen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Øvre_Eiker/Vestfossen/forecast.xml
624	Fiskum	60	Øvre Eiker	Buskerud	59.7012	9.8065	http://www.yr.no/stad/Noreg/Buskerud/Øvre_Eiker/Fiskum/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Øvre_Eiker/Fiskum/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Øvre_Eiker/Fiskum/forecast.xml
625	Mjøndalen	30	Nedre Eiker	Buskerud	59.7449	10.0193	http://www.yr.no/stad/Noreg/Buskerud/Nedre_Eiker/Mjøndalen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nedre_Eiker/Mjøndalen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nedre_Eiker/Mjøndalen/forecast.xml
625	Krokstadelva	50	Nedre Eiker	Buskerud	59.7577	10.0106	http://www.yr.no/stad/Noreg/Buskerud/Nedre_Eiker/Krokstadelva/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nedre_Eiker/Krokstadelva/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nedre_Eiker/Krokstadelva/forecast.xml
625	Solbergelva	50	Nedre Eiker	Buskerud	59.7609	10.0942	http://www.yr.no/stad/Noreg/Buskerud/Nedre_Eiker/Solbergelva/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nedre_Eiker/Solbergelva/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nedre_Eiker/Solbergelva/forecast.xml
625	Solberg	50	Nedre Eiker	Buskerud	59.7614	10.0587	http://www.yr.no/stad/Noreg/Buskerud/Nedre_Eiker/Solberg/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nedre_Eiker/Solberg/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nedre_Eiker/Solberg/forecast.xml
625	Steinberg	50	Nedre Eiker	Buskerud	59.7599	9.9587	http://www.yr.no/stad/Noreg/Buskerud/Nedre_Eiker/Steinberg/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nedre_Eiker/Steinberg/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nedre_Eiker/Steinberg/forecast.xml
626	Lierbyen	30	Lier	Buskerud	59.7859	10.2460	http://www.yr.no/stad/Noreg/Buskerud/Lier/Lierbyen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Lier/Lierbyen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Lier/Lierbyen/forecast.xml
626	Lierskogen	50	Lier	Buskerud	59.8144	10.3065	http://www.yr.no/stad/Noreg/Buskerud/Lier/Lierskogen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Lier/Lierskogen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Lier/Lierskogen/forecast.xml
626	Reistad	50	Lier	Buskerud	59.7750	10.2891	http://www.yr.no/stad/Noreg/Buskerud/Lier/Reistad/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Lier/Reistad/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Lier/Reistad/forecast.xml
626	Sylling	50	Lier	Buskerud	59.8928	10.2882	http://www.yr.no/stad/Noreg/Buskerud/Lier/Sylling/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Lier/Sylling/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Lier/Sylling/forecast.xml
626	Tranby	50	Lier	Buskerud	59.8067	10.2603	http://www.yr.no/stad/Noreg/Buskerud/Lier/Tranby/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Lier/Tranby/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Lier/Tranby/forecast.xml
627	Slemmestad	30	Røyken	Buskerud	59.7789	10.4992	http://www.yr.no/stad/Noreg/Buskerud/Røyken/Slemmestad/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Røyken/Slemmestad/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Røyken/Slemmestad/forecast.xml
627	Nærsnes	50	Røyken	Buskerud	59.7617	10.5116	http://www.yr.no/stad/Noreg/Buskerud/Røyken/Nærsnes/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Røyken/Nærsnes/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Røyken/Nærsnes/forecast.xml
627	Røyken	50	Røyken	Buskerud	59.7388	10.4136	http://www.yr.no/stad/Noreg/Buskerud/Røyken/Røyken/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Røyken/Røyken/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Røyken/Røyken/forecast.xml
627	Spikkestad	50	Røyken	Buskerud	59.7425	10.3374	http://www.yr.no/stad/Noreg/Buskerud/Røyken/Spikkestad/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Røyken/Spikkestad/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Røyken/Spikkestad/forecast.xml
627	Åros	50	Røyken	Buskerud	59.7053	10.5035	http://www.yr.no/stad/Noreg/Buskerud/Røyken/Åros/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Røyken/Åros/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Røyken/Åros/forecast.xml
628	Tofte	30	Hurum	Buskerud	59.5413	10.5617	http://www.yr.no/stad/Noreg/Buskerud/Hurum/Tofte/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hurum/Tofte/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hurum/Tofte/forecast.xml
628	Filtvet	50	Hurum	Buskerud	59.5709	10.6153	http://www.yr.no/stad/Noreg/Buskerud/Hurum/Filtvet/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hurum/Filtvet/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hurum/Filtvet/forecast.xml
628	Holmsbu	50	Hurum	Buskerud	59.5592	10.4287	http://www.yr.no/stad/Noreg/Buskerud/Hurum/Holmsbu/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hurum/Holmsbu/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hurum/Holmsbu/forecast.xml
628	Kana	50	Hurum	Buskerud	59.5492	10.4704	http://www.yr.no/stad/Noreg/Buskerud/Hurum/Kana/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hurum/Kana/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hurum/Kana/forecast.xml
628	Sætre	50	Hurum	Buskerud	59.6799	10.5277	http://www.yr.no/stad/Noreg/Buskerud/Hurum/Sætre/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hurum/Sætre/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hurum/Sætre/forecast.xml
631	Lampeland	30	Flesberg	Buskerud	59.8334	9.5796	http://www.yr.no/stad/Noreg/Buskerud/Flesberg/Lampeland/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Flesberg/Lampeland/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Flesberg/Lampeland/forecast.xml
631	Flesberg	50	Flesberg	Buskerud	59.8314	9.5835	http://www.yr.no/stad/Noreg/Buskerud/Flesberg/Flesberg/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Flesberg/Flesberg/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Flesberg/Flesberg/forecast.xml
631	Lyngdal	50	Flesberg	Buskerud	59.9104	9.5299	http://www.yr.no/stad/Noreg/Buskerud/Flesberg/Lyngdal/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Flesberg/Lyngdal/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Flesberg/Lyngdal/forecast.xml
631	Svene	50	Flesberg	Buskerud	59.7914	9.5792	http://www.yr.no/stad/Noreg/Buskerud/Flesberg/Svene/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Flesberg/Svene/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Flesberg/Svene/forecast.xml
631	Bakkesetra	60	Flesberg	Buskerud	59.7877	9.4261	http://www.yr.no/stad/Noreg/Buskerud/Flesberg/Bakkesetra/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Flesberg/Bakkesetra/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Flesberg/Bakkesetra/forecast.xml
632	Rollag	30	Rollag	Buskerud	59.9827	9.2954	http://www.yr.no/stad/Noreg/Buskerud/Rollag/Rollag/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Rollag/Rollag/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Rollag/Rollag/forecast.xml
632	Veggli	50	Rollag	Buskerud	60.0408	9.1554	http://www.yr.no/stad/Noreg/Buskerud/Rollag/Veggli/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Rollag/Veggli/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Rollag/Veggli/forecast.xml
632	Kvisle	60	Rollag	Buskerud	60.0868	9.1089	http://www.yr.no/stad/Noreg/Buskerud/Rollag/Kvisle/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Rollag/Kvisle/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Rollag/Kvisle/forecast.xml
632	Myklevatnet	60	Rollag	Buskerud	60.0662	9.2953	http://www.yr.no/stad/Noreg/Buskerud/Rollag/Myklevatnet/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Rollag/Myklevatnet/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Rollag/Myklevatnet/forecast.xml
632	Sørkjevatn	60	Rollag	Buskerud	59.9336	9.1950	http://www.yr.no/stad/Noreg/Buskerud/Rollag/Sørkjevatn/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Rollag/Sørkjevatn/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Rollag/Sørkjevatn/forecast.xml
633	Rødberg	30	Nore og Uvdal	Buskerud	60.2658	8.9422	http://www.yr.no/stad/Noreg/Buskerud/Nore_og_Uvdal/Rødberg/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nore_og_Uvdal/Rødberg/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nore_og_Uvdal/Rødberg/forecast.xml
633	Nore	50	Nore og Uvdal	Buskerud	60.1674	9.0117	http://www.yr.no/stad/Noreg/Buskerud/Nore_og_Uvdal/Nore/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nore_og_Uvdal/Nore/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nore_og_Uvdal/Nore/forecast.xml
633	Uvdal	50	Nore og Uvdal	Buskerud	60.2869	8.5336	http://www.yr.no/stad/Noreg/Buskerud/Nore_og_Uvdal/Uvdal/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nore_og_Uvdal/Uvdal/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nore_og_Uvdal/Uvdal/forecast.xml
633	Jønndalen	60	Nore og Uvdal	Buskerud	60.2983	8.4131	http://www.yr.no/stad/Noreg/Buskerud/Nore_og_Uvdal/Jønndalen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nore_og_Uvdal/Jønndalen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nore_og_Uvdal/Jønndalen/forecast.xml
633	Pålsbudammen	60	Nore og Uvdal	Buskerud	60.4326	8.7360	http://www.yr.no/stad/Noreg/Buskerud/Nore_og_Uvdal/Pålsbudammen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nore_og_Uvdal/Pålsbudammen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nore_og_Uvdal/Pålsbudammen/forecast.xml
701	Horten	25	Horten	Vestfold	59.4158	10.4838	http://www.yr.no/stad/Noreg/Vestfold/Horten/Horten/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Horten/Horten/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Horten/Horten/forecast.xml
701	Borre	50	Horten	Vestfold	59.4141	10.4856	http://www.yr.no/stad/Noreg/Vestfold/Horten/Borre/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Horten/Borre/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Horten/Borre/forecast.xml
701	Skoppum	50	Horten	Vestfold	59.3820	10.4242	http://www.yr.no/stad/Noreg/Vestfold/Horten/Skoppum/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Horten/Skoppum/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Horten/Skoppum/forecast.xml
701	Åsgårdstrand	50	Horten	Vestfold	59.3536	10.4645	http://www.yr.no/stad/Noreg/Vestfold/Horten/Åsgårdstrand/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Horten/Åsgårdstrand/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Horten/Åsgårdstrand/forecast.xml
701	Bastøy	60	Horten	Vestfold	59.3848	10.5365	http://www.yr.no/stad/Noreg/Vestfold/Horten/Bastøy/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Horten/Bastøy/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Horten/Bastøy/forecast.xml
702	Holmestrand	25	Holmestrand	Vestfold	59.4862	10.3180	http://www.yr.no/stad/Noreg/Vestfold/Holmestrand/Holmestrand/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Holmestrand/Holmestrand/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Holmestrand/Holmestrand/forecast.xml
702	Botne	50	Holmestrand	Vestfold	59.4797	10.2775	http://www.yr.no/stad/Noreg/Vestfold/Holmestrand/Botne/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Holmestrand/Botne/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Holmestrand/Botne/forecast.xml
702	Hillestad	60	Holmestrand	Vestfold	59.5106	10.1836	http://www.yr.no/stad/Noreg/Vestfold/Holmestrand/Hillestad/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Holmestrand/Hillestad/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Holmestrand/Hillestad/forecast.xml
704	Tønsberg	25	Tønsberg	Vestfold	59.2661	10.4080	http://www.yr.no/stad/Noreg/Vestfold/Tønsberg/Tønsberg/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Tønsberg/Tønsberg/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Tønsberg/Tønsberg/forecast.xml
704	Barkåker	50	Tønsberg	Vestfold	59.3155	10.3937	http://www.yr.no/stad/Noreg/Vestfold/Tønsberg/Barkåker/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Tønsberg/Barkåker/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Tønsberg/Barkåker/forecast.xml
704	Sem	50	Tønsberg	Vestfold	59.2808	10.3312	http://www.yr.no/stad/Noreg/Vestfold/Tønsberg/Sem/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Tønsberg/Sem/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Tønsberg/Sem/forecast.xml
704	Tollerød	50	Tønsberg	Vestfold	59.3101	10.2921	http://www.yr.no/stad/Noreg/Vestfold/Tønsberg/Tollerød/varsel.xml	http://www.yr.no/sted/Norge/Vestfold/Tønsberg/Tollerød/varsel.xml	http://www.yr.no/place/Norway/Vestfold/Tønsberg/Tollerød/forecast.xml
